DataCode,RecType,CaptureID,CaptureDate,Watershed,SpeciesCode,CaptureTime,CaptureMethod,Recap,BandPrefixNumber,BandSuffixNumber,ColorBands,Age,HowAged,Sex,CP,BP,HowSexed,HeadBill,Tarsus,WingChord,MoltScore,FatScore,BloodSample,BirdMass,HowWeighed,Bander,Photos,TotalBlood,Haematocrit,Feather,FeatherCollected,ConcTRIG,TRIG,ConcBUTY,BUTY,FatMass,LeanMass,BodyWater,PositionRegion,PositionX,PositionY,Notes
CBS01,1,3835,7/2/2021,C3SA,GRSP,08:00:00,mistnet,FALSE,2391,58761,SK-DG,AHY,CP,M,5,0,CP,28.8,19.8,65,0,0,TRUE,17.3,DigitalScale,KMS,TRUE,-999,53,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,710894,4332080,
CBS01,1,3834,7/2/2021,C3SA,GRSP,07:19:00,mistnet,FALSE,2391,58760,DP-OS,AHY,CP,M,4,0,CP,29,20.4,62,0,0,TRUE,17.2,DigitalScale,KMS,TRUE,-999,50,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,710768,4331972,
CBS01,1,3833,7/2/2021,C3SA,GRSP,07:19:00,mistnet,FALSE,2391,58759,BS-RG,AHY,CP,M,5,0,CP,28.4,20.7,64,0,0,TRUE,17.9,DigitalScale,KMS,TRUE,-999,54,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,710904,4332231,
CBS01,1,3831,7/2/2021,C3SA,GRSP,06:33:00,mistnet,TRUE,2811,30953,AO-KS,ASY,CP,M,5,0,CP,28.2,19,64,0,1,FALSE,16.1,DigitalScale,KMS,FALSE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,710861,4332156,recap from this year; wouldn't bleed
CBS01,1,3832,7/2/2021,C3SA,GRSP,06:44:00,mistnet,FALSE,2391,58758,PO-SY,AHY,CP,M,4,0,CP,28.6,21,63,0,1,TRUE,17.1,DigitalScale,KMS,TRUE,-999,50,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,710861,4332156,
CBS01,1,3854,7/6/2021,C3SB,GRSP,07:34:00,mistnet,FALSE,2811,30937,WD-DS,AHY,CP,M,5,0,CP,28.6,20,64,0,0,TRUE,17.39,DigitalScale,MDR,TRUE,-999,44,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711283,4331271,
CBS01,1,3857,7/6/2021,C3SA,GRSP,11:32:00,mistnet,FALSE,2811,30935,YB-PS,AHY,CP,M,3,0,CP,29,20,62,0,0,TRUE,16.79,DigitalScale,MDR,TRUE,68,-999,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,710725,4331159,
CBS01,1,3855,7/6/2021,C3SB,GRSP,07:54:00,mistnet,TRUE,1601,90679,DW-KS,ASY,CP,M,5,0,CP,29,20.5,61.5,0,0,TRUE,19.19,DigitalScale,MDR,TRUE,-999,50,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711283,4331271,2016 recap!
CBS01,1,3856,7/6/2021,C3SB,GRSP,09:47:00,mistnet,FALSE,2811,30936,RK-PS,AHY,CP,M,5,0,CP,28.7,19.5,62,0,2,TRUE,17.5,DigitalScale,MDR,TRUE,-999,59,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711248,4331606,
CBS01,1,3863,7/7/2021,C3SB,GRSP,09:41:00,mistnet,FALSE,2391,58766,KS-PY,AHY,CP,M,5,0,CP,29,20.3,61.5,0,1,TRUE,18.2,DigitalScale,AB,TRUE,-999,47,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712382,4331442,geo wt: 0.6; wt. w/ geo: 18.4
CBS01,1,3862,7/7/2021,C3SB,GRSP,08:22:00,mistnet,TRUE,2391,58747,NA,HY,NA,U,0,0,NA,28.3,19.5,58,0,1,TRUE,15.1,DigitalScale,AB,TRUE,22,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712709,4331576,Band # impossible to read correctly. Band still in banding kit. Likely 2391-58747 based on previous capture records. Photo on AB phone. Light pallid bar on rectrices.
CBS01,1,3861,7/7/2021,C3SB,GRSP,08:10:00,mistnet,FALSE,2391,58765,YW-SR,AHY,CP,M,5,0,CP,29,20,62,0,1,TRUE,16.7,DigitalScale,KMS,TRUE,-999,52,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712642,4331583,
CBS01,1,3860,7/7/2021,C3SB,DICK,06:55:00,mistnet,FALSE,1451,91576,AW-OS,AHY,BP,F,0,3,BP,32,21.8,72,0,2,TRUE,22.8,DigitalScale,AB,TRUE,-999,53,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712724,4331555,
CBS01,1,3859,7/7/2021,C3SB,DICK,06:55:00,mistnet,FALSE,1961,82070,GD-KS,AHY,CP,M,3,0,CP,34.9,23.4,82.5,0,3,TRUE,31.9,DigitalScale,AB,TRUE,-999,55,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712724,4331555,
CBS01,1,3858,7/7/2021,C3SB,GRSP,06:05:00,mistnet,FALSE,2391,58764,OP-SP,AHY,CP,M,3,0,CP,29.1,19,58,0,0,TRUE,16,DigitalScale,KMS,TRUE,-999,55,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712778,4331370,
CBS01,1,3865,7/8/2021,C3B,GRSP,07:10:00,mistnet,FALSE,2391,58767,NA,HY,NA,U,0,0,NA,28.4,19.7,56.5,0,2,FALSE,13.5,DigitalScale,KMS,FALSE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711621,4329681,no blood  did not bleed
CBS01,1,3870,7/8/2021,C3B,GRSP,09:27:00,mistnet,TRUE,2391,58717,KB-BS,AHY,CP,M,5,0,CP,-999,-999,-999,0,2,TRUE,17.67,DigitalScale,AB,FALSE,-999,43,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711927,4329752,geo wt: 0.54; bird w/ geo: 18.05. recap from this year; EC: added -999 to missing tarsus  HB  WC  and RBC values  ENS 1-Dec-21
CBS01,1,3869,7/8/2021,C3B,BHCO,08:40:00,mistnet,FALSE,1961,82071,NA,AHY,BP,F,0,0,BP,34.9,24.8,98,0,0,FALSE,38.48,DigitalScale,HCM,FALSE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711915,4329774,
CBS01,1,3868,7/8/2021,C3B,EAME,08:20:00,mistnet,FALSE,1202,64638,SB-YB,AHY,BP,F,0,3,BP,55,37.6,98.5,0,2,TRUE,79.84,DigitalScale,AB,TRUE,-999,-999,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711740,4329701,blood lost in centrifuge
CBS01,1,3866,7/8/2021,C3B,GRSP,07:19:00,mistnet,TRUE,2040,96707,RS-GO,ASY,CP,M,5,0,CP,28.8,20.5,59.5,0,1,TRUE,17.61,DigitalScale,AB,FALSE,-999,43,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711621,4329681,recap from this year. Geo wt: 0.59; bird w/ geo: 18.12
CBS01,1,3864,7/8/2021,C3B,GRSP,06:12:00,mistnet,TRUE,2811,30901,SD-PD,AHY,CP,M,4,0,CP,-999,-999,-999,-999,-999,TRUE,17.9,DigitalScale,AB,FALSE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,710944,4331850,recap from this year. Geo wt: 0.6; EC: added -9 to missing molt value and -999 to missing tarsus  headbill  and wingchord values  ENS 1-Dec-21
CBS01,1,3867,7/8/2021,C3B,EAME,08:20:00,mistnet,FALSE,1713,53360,GS-RY,AHY,CP,M,3,1,CP,57.1,40.6,117,0,1,TRUE,104.45,DigitalScale,AB,TRUE,-999,44,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711740,4329701,
CBS01,1,3877,7/13/2021,C3A,DICK,10:30:00,mistnet,FALSE,1961,82095,SK-GG,AHY,CP,M,3,0,CP,33.9,21.7,76.5,0,0,TRUE,28.32,DigitalScale,MDR,TRUE,-999,48,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712593,4330443,
CBS01,1,3876,7/13/2021,C3A,DICK,09:20:00,mistnet,FALSE,1961,82096,DS-WO,AHY,CP,M,3,0,CP,33.6,22.7,81,0,0,TRUE,28.2,DigitalScale,MDR,TRUE,-999,50,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712651,4330406,
CBS01,1,3875,7/13/2021,C3A,GRSP,07:38:00,mistnet,FALSE,2391,58770,DS-KP,AHY,CP,M,4,0,CP,28.1,18.8,61,0,1,TRUE,16.32,DigitalScale,KMS,TRUE,-999,49,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712739,4330237,
CBS01,1,3874,7/13/2021,C3A,GRSP,07:00:00,mistnet,FALSE,2391,58769,YS-GW,AHY,CP,M,3,0,CP,28.7,19.6,62,0,0,TRUE,16.59,DigitalScale,KMS,TRUE,-999,49,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712616,4330326,
CBS01,1,3879,7/16/2021,C3B,GRSP,11:00:00,mistnet,FALSE,2391,58771,NA,HY,Plumage,U,0,0,NA,27.3,19.6,57.5,0,2,TRUE,14.77,DigitalScale,AB,FALSE,-999,-999,TRUE,Geno,-999,FALSE,-999,FALSE,0.54,11.64,3.52,14 S,712587,4330027,blood under 2cm
CBS01,1,3880,7/16/2021,C3B,GRSP,11:05:00,mistnet,FALSE,2391,58772,NA,HY,Plumage,U,0,0,NA,27.8,19.3,57,0,2,TRUE,14.73,DigitalScale,MDR,FALSE,-999,3,TRUE,Geno,-999,FALSE,-999,FALSE,1,11.47,10.02,14 S,712587,4330027,
CBS01,1,3878,7/16/2021,C3B,GRSP,06:55:00,mistnet,TRUE,2311,30752,SY-RP,ASY,CP,M,4,0,CP,29.4,19.7,62,0,0,TRUE,16.61,DigitalScale,AB,FALSE,-999,47,TRUE,RP1,-999,FALSE,-999,FALSE,0.58,13.26,10.76,14 S,711736,4329734,
CBS01,1,3883,7/16/2021,C3B,EAME,12:00:00,mistnet,FALSE,1713,53361,NA,HY,NA,U,0,0,NA,48.5,38.2,106,3,0,TRUE,82.58,DigitalScale,MDR,FALSE,-999,37,TRUE,Geno,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712487,4330131,molt=growing 1st set of tail and body feathers. *body water is high *18.44
CBS01,1,3882,7/16/2021,C3B,GRSP,12:05:00,mistnet,FALSE,2391,58773,NA,HY,Plumage,U,0,0,NA,28.9,19.9,60,0,0,TRUE,15.89,DigitalScale,AB,FALSE,-999,19,TRUE,Geno,-999,FALSE,-999,FALSE,0.54,13.11,4.27,14 S,712487,4330131,
CBS01,1,3881,7/16/2021,C3B,GRSP,11:00:00,mistnet,TRUE,2811,30766,RO-SP,AHY,CP,M,5,0,CP,28.4,20.1,62,0,3,FALSE,15.57,DigitalScale,MDR,FALSE,-999,-999,TRUE,Geno,-999,FALSE,-999,FALSE,0.6,12.45,7.76,14 S,712587,4330027,caught in 2020
CBS01,1,3913,7/20/2021,C3B,GRSP,07:25:00,mistnet,FALSE,2391,58799,NA,HY,NA,U,0,0,NA,29.2,20.5,59,1,0,TRUE,15.8,DigitalScale,MDR,FALSE,-999,48,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711734,4329458,
CBS01,1,3922,7/20/2021,C3B,GRSP,10:40:00,mistnet,TRUE,2811,32132,SB-KY,ASY,CP,M,4,0,CP,28.1,19.5,61.5,0,0,TRUE,16.2,DigitalScale,MDR,TRUE,-999,53,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712066,4329429,no geo deployed; bird too light
CBS01,1,3921,7/20/2021,C3B,GRSP,10:30:00,mistnet,FALSE,2811,63505,NA,HY,NA,U,0,0,NA,29,20.3,60.5,0,1,TRUE,15.8,DigitalScale,AB,FALSE,-999,44,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712066,4329429,
CBS01,1,3920,7/20/2021,C3C,GRSP,10:05:00,mistnet,FALSE,2811,63504,NA,HY,NA,U,0,0,NA,28,19.4,58,0,1,TRUE,15.6,DigitalScale,MDR,FALSE,-999,41,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711777,4329334,
CBS01,1,3919,7/20/2021,C3C,GRSP,10:05:00,mistnet,FALSE,2811,63503,NA,HY,NA,U,0,0,NA,28.2,19.8,59.5,0,0,TRUE,14.7,DigitalScale,AB,FALSE,-999,49,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711777,4329334,
CBS01,1,3918,7/20/2021,C3C,GRSP,10:05:00,mistnet,TRUE,2811,30799,RK-SG,AHY,CP,M,4,0,CP,29,20.6,59,0,0,FALSE,17.2,DigitalScale,AB,FALSE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711777,4329334,geo mass: 0.60g  mass w/geo: 17.7g; took a very long time for him to fly away
CBS01,1,3917,7/20/2021,C3B,GRSP,09:00:00,mistnet,TRUE,2811,30800,SK-PY,AHY,CP,M,5,0,CP,29.5,20.3,63.5,0,0,FALSE,19.2,DigitalScale,AB,TRUE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711906,4329422,Feeding NG or HY  geo mass: 0.60g  mass w/geo: 19.8g
CBS01,1,3916,7/20/2021,C3B,GRSP,08:39:00,mistnet,FALSE,2811,63502,NA,HY,NA,U,0,0,NA,28.6,19.6,59,0,0,FALSE,14.7,DigitalScale,AB,FALSE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711655,4329431,blood disappeared in centrifuge
CBS01,1,3914,7/20/2021,C3B,GRSP,07:35:00,mistnet,FALSE,2391,58800,SR-YY,AHY,CP,M,4,0,CP,29.6,18.7,61,0,2,TRUE,16.9,DigitalScale,AB,TRUE,-999,49,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711877,4329497,Geo #K33  mass of geo 0.60g  mass of bird w/geo: 17.3g
CBS01,1,3912,7/20/2021,C3B,GRSP,07:25:00,mistnet,FALSE,2391,58798,NA,HY,NA,U,0,0,NA,28.8,19.5,59,0,0,TRUE,15.1,DigitalScale,MDR,FALSE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711734,4329458,
CBS01,1,3911,7/20/2021,C3B,GRSP,07:00:00,mistnet,FALSE,2391,58797,NA,HY,NA,U,0,0,NA,28.5,20,58.5,0,1,TRUE,15.3,DigitalScale,AB,FALSE,-999,43,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711629,4329425,
CBS01,1,3910,7/20/2021,C3B,GRSP,07:00:00,mistnet,FALSE,2391,58796,NA,HY,NA,U,0,0,NA,28.4,19.9,51.5,0,3,TRUE,14.4,DigitalScale,MDR,FALSE,-999,44,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711629,4329425,
CBS01,1,3909,7/20/2021,C3B,GRSP,07:00:00,mistnet,FALSE,2391,58795,NA,HY,NA,U,0,0,NA,28.8,19,57,0,2,TRUE,13.8,DigitalScale,AB,FALSE,18,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711629,4329425,
CBS01,1,3908,7/20/2021,C3B,GRSP,07:00:00,mistnet,FALSE,2391,58794,NA,HY,NA,U,0,0,NA,28.3,19.1,55,0,4,TRUE,13.9,DigitalScale,MDR,FALSE,22,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711629,4329425,bottom bill slightly chipped
CBS01,1,3915,7/20/2021,C3B,GRSP,08:39:00,mistnet,FALSE,2811,63501,WB-WS,AHY,BP,F,0,3,BP,29.2,20.5,56.5,0,3,TRUE,16.8,DigitalScale,AB,TRUE,-999,51,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711655,4329431,C3B-MDR-29G nest female
CBS01,1,3924,7/22/2021,C3B,GRSP,06:55:00,mistnet,FALSE,2811,63507,NA,HY,NA,U,0,0,NA,28.2,21,58,0,0,TRUE,14.8,DigitalScale,HCM,FALSE,-999,47,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711673,4329370,
CBS01,1,3925,7/22/2021,C3B,GRSP,07:20:00,mistnet,FALSE,2811,63508,NA,HY,NA,U,0,0,NA,28.3,19.1,56,0,4,TRUE,14.9,DigitalScale,KMS,FALSE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711720,4329435,
CBS01,1,3923,7/22/2021,C3B,GRSP,06:50:00,mistnet,FALSE,2811,63506,NA,HY,NA,U,0,0,NA,28,19.1,63,0,2,TRUE,15,DigitalScale,KMS,FALSE,25,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711720,4329435,
CBS01,1,3931,7/22/2021,C3C,GRSP,09:51:00,mistnet,FALSE,2811,63513,SB-BP,AHY,BP,F,0,2,BP,28.4,19.7,61,0,5,TRUE,18.1,DigitalScale,KMS,TRUE,25,-999,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711991,4329377,nest mom to C3C-HCM-31G
CBS01,1,3930,7/22/2021,C3B,GRSP,08:44:00,mistnet,FALSE,2811,63512,NA,HY,NA,U,0,0,NA,27.8,20,56,0,5,TRUE,15.7,DigitalScale,KMS,FALSE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711653,4329310,
CBS01,1,3929,7/22/2021,C3B,GRSP,08:44:00,mistnet,FALSE,2811,63511,NA,HY,NA,U,0,0,NA,26.9,19.25,60.5,0,2,TRUE,14.5,DigitalScale,HCM,FALSE,-999,48,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711653,4329310,
CBS01,1,3928,7/22/2021,C3B,GRSP,07:52:00,mistnet,TRUE,2811,30732,GR-RS,ASY,CP,M,5,0,CP,29,19.8,60,0,2,TRUE,17.6,DigitalScale,KMS,FALSE,-999,49,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711863,4329425,presumed nest male for silver band #2811-63510; geo #K03  geo wt: 0.63g; wt w/geo: 17.98g
CBS01,1,3927,7/22/2021,C3B,GRSP,07:52:00,mistnet,FALSE,2811,63510,NA,HY,NA,U,0,0,NA,27.8,20.15,59.5,0,0,TRUE,15.5,DigitalScale,HCM,FALSE,22,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711863,4329425,
CBS01,1,3926,7/22/2021,C3B,GRSP,07:30:00,mistnet,FALSE,2811,63509,NA,HY,NA,U,0,0,NA,28.9,20,61,0,0,TRUE,14.3,DigitalScale,HCM,FALSE,18,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711653,4329310,
CBS01,1,3934,7/23/2021,C3C,GRSP,07:09:00,mistnet,FALSE,2811,63516,NA,HY,NA,U,0,0,NA,28.2,20,58,0,2,TRUE,15.38,DigitalScale,MDR,FALSE,-999,49,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712557,4329384,
CBS01,1,3937,7/23/2021,C3C,GRSP,07:55:00,mistnet,FALSE,2811,63519,NA,HY,NA,U,0,0,NA,28.3,19.6,57,0,1,TRUE,15,DigitalScale,MDR,FALSE,21,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712557,4329384,
CBS01,1,3935,7/23/2021,C3C,GRSP,07:20:00,mistnet,FALSE,2811,63517,NA,HY,NA,U,0,0,NA,27.5,19,59,1,2,TRUE,15.65,DigitalScale,MDR,FALSE,-999,51,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712557,4329384,
CBS01,1,3933,7/23/2021,C3C,GRSP,07:03:00,mistnet,FALSE,2811,63515,NA,HY,NA,U,0,0,NA,28.2,21,59,0,4,TRUE,16.11,DigitalScale,MDR,FALSE,-999,50,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712557,4329384,
CBS01,1,3932,7/23/2021,C3C,GRSP,06:39:00,mistnet,FALSE,2811,63514,KW-SY,AHY,CP,M,4,0,CP,28.9,19.2,61,0,0,TRUE,17.01,DigitalScale,MDR,TRUE,-999,53,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712557,4329384,too small for geo
CBS01,1,3936,7/23/2021,C3C,GRSP,07:53:00,mistnet,FALSE,2811,63518,NA,HY,NA,U,0,0,NA,28.8,19.65,60.5,0,2,TRUE,14.83,DigitalScale,HCM,FALSE,22,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712708,4329432,
CBS01,1,3942,7/24/2021,K1B,GRSP,10:51:00,mistnet,FALSE,2811,63523,NA,HY,NA,U,0,0,NA,28.1,20.2,55.5,1,5,TRUE,16.13,DigitalScale,KMS,FALSE,-999,45,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711467,4329145,LP2 growing in
CBS01,1,3941,7/24/2021,K1B,GRSP,10:35:00,mistnet,FALSE,2811,63522,NA,HY,NA,U,0,0,NA,28.1,19.2,57.5,0,4,FALSE,15.68,DigitalScale,KMS,FALSE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712072,4329555,too little blood to put in RBC tube
CBS01,1,3940,7/24/2021,K1B,GRSP,10:06:00,mistnet,FALSE,2811,63521,NA,HY,NA,U,0,0,NA,27.3,19.7,58,0,4,TRUE,15.55,DigitalScale,MDR,FALSE,-999,49,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712072,4329555,missing LR4 & 5 and missing one on right side
CBS01,1,3939,7/24/2021,K1B,GRSP,09:26:00,mistnet,FALSE,2811,63520,NA,HY,NA,U,0,0,NA,28.7,19.9,58.5,0,4,TRUE,15.36,DigitalScale,MDR,FALSE,21,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712072,4329555,missing most (all) rectrices except for 1 & 6
CBS01,1,3938,7/24/2021,K1B,GRSP,08:40:00,mistnet,TRUE,2811,63512,NA,HY,NA,U,0,0,NA,-999,-999,-999,-999,-999,FALSE,16,DigitalScale,KMS,FALSE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712072,4329555,squinty  released early; EC: added -9 to missing molt value and -999 to missing tarsus  headbill and wingchord values  ENS 1-Dec-21
CBS01,1,3951,7/27/2021,C3SA,GRSP,10:15:00,mistnet,TRUE,1601,90679,DB-KS,SY,NA,U,5,0,NA,28.7,19.7,61.5,0,4,FALSE,19.47,DigitalScale,AB,FALSE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711470,4329121,geo wt: 0.57g  geo #K35  wt w/geo: 20.02g.    No blood. First captured in 2020
